parent_changed_lines,parent_used_lines,parent_changed_used_lines,parent_methods_used_lines,parent_methods_changed_used_lines,parent_methods_count,parent_lines_hunks,parent_used_lines_hunks,used_added_lines+used_removed_lines,used_added_lines-used_removed_lines,parent_Invocation,parent_WhileStatement,parent_Expression,parent_Member,parent_TypeArgument,parent_TypeDeclaration,parent_ThrowStatement,parent_BreakStatement,parent_SwitchStatement,parent_LocalVariableDeclaration,parent_AnnotationDeclaration,parent_InnerClassCreator,parent_ArraySelector,parent_ForStatement,parent_InferredFormalParameter,parent_MemberReference,parent_ElementArrayValue,parent_InterfaceDeclaration,parent_AnnotationMethod,parent_ExplicitConstructorInvocation,parent_CatchClauseParameter,parent_BlockStatement,parent_FieldDeclaration,parent_TypeParameter,parent_Declaration,parent_ArrayCreator,parent_EnhancedForControl,parent_ContinueStatement,parent_TryResource,parent_Creator,parent_VariableDeclarator,parent_ReferenceType,parent_EnumBody,parent_MethodReference,parent_CatchClause,parent_BinaryOperation,parent_ArrayInitializer,parent_Type,parent_MethodInvocation,parent_Assignment,parent_StatementExpression,parent_ConstantDeclaration,parent_Annotation,parent_PackageDeclaration,parent_IfStatement,parent_SwitchStatementCase,parent_ClassReference,parent_FormalParameter,parent_EnumDeclaration,parent_CompilationUnit,parent_EnumConstantDeclaration,parent_VoidClassReference,parent_TryStatement,parent_Primary,parent_SuperConstructorInvocation,parent_VariableDeclaration,parent_BasicType,parent_SuperMethodInvocation,parent_Cast,parent_ReturnStatement,parent_ElementValuePair,parent_ClassCreator,parent_Literal,parent_ForControl,parent_TernaryExpression,parent_MethodDeclaration,parent_Import,parent_Documented,parent_Statement,parent_This,parent_AssertStatement,parent_ConstructorDeclaration,parent_SuperMemberReference,parent_LambdaExpression,parent_SynchronizedStatement,parent_DoStatement,parent_ClassDeclaration,delta_Invocation,delta_WhileStatement,delta_Expression,delta_Member,delta_TypeArgument,delta_TypeDeclaration,delta_ThrowStatement,delta_BreakStatement,delta_SwitchStatement,delta_LocalVariableDeclaration,delta_AnnotationDeclaration,delta_InnerClassCreator,delta_ArraySelector,delta_ForStatement,delta_InferredFormalParameter,delta_MemberReference,delta_ElementArrayValue,delta_InterfaceDeclaration,delta_AnnotationMethod,delta_ExplicitConstructorInvocation,delta_CatchClauseParameter,delta_BlockStatement,delta_FieldDeclaration,delta_TypeParameter,delta_Declaration,delta_ArrayCreator,delta_EnhancedForControl,delta_ContinueStatement,delta_TryResource,delta_Creator,delta_VariableDeclarator,delta_ReferenceType,delta_EnumBody,delta_MethodReference,delta_CatchClause,delta_BinaryOperation,delta_ArrayInitializer,delta_Type,delta_MethodInvocation,delta_Assignment,delta_StatementExpression,delta_ConstantDeclaration,delta_Annotation,delta_PackageDeclaration,delta_IfStatement,delta_SwitchStatementCase,delta_ClassReference,delta_FormalParameter,delta_EnumDeclaration,delta_CompilationUnit,delta_EnumConstantDeclaration,delta_VoidClassReference,delta_TryStatement,delta_Primary,delta_SuperConstructorInvocation,delta_VariableDeclaration,delta_BasicType,delta_SuperMethodInvocation,delta_Cast,delta_ReturnStatement,delta_ElementValuePair,delta_ClassCreator,delta_Literal,delta_ForControl,delta_TernaryExpression,delta_MethodDeclaration,delta_Import,delta_Documented,delta_Statement,delta_This,delta_AssertStatement,delta_ConstructorDeclaration,delta_SuperMemberReference,delta_LambdaExpression,delta_SynchronizedStatement,delta_DoStatement,delta_ClassDeclaration,ast_diff_condBlockOthersAdd,ast_diff_condBlockRetAdd,ast_diff_condBlockExcAdd,ast_diff_condBlockRem,ast_diff_expLogicExpand,ast_diff_expLogicReduce,ast_diff_expLogicMod,ast_diff_expArithMod,ast_diff_wrapsIf,ast_diff_wrapsIfElse,ast_diff_wrapsElse,ast_diff_wrapsTryCatch,ast_diff_wrapsMethod,ast_diff_wrapsLoop,ast_diff_unwrapIfElse,ast_diff_unwrapMethod,ast_diff_unwrapTryCatch,ast_diff_wrongVarRef,ast_diff_wrongMethodRef,ast_diff_missNullCheckP,ast_diff_missNullCheckN,ast_diff_singleLine,ast_diff_copyPaste,ast_diff_constChange,ast_diff_codeMove,ast_diff_notClassified,ast_diff_binOperatorModif,ast_diff_addassignment,ast_diff_assignAdd,ast_diff_assignRem,ast_diff_assignExpChange,ast_diff_condBranIfAdd,ast_diff_condBranIfElseAdd,ast_diff_condBranElseAdd,ast_diff_condBranCaseAdd,ast_diff_condBranRem,ast_diff_condExpExpand,ast_diff_condExpRed,ast_diff_condExpMod,ast_diff_loopAdd,ast_diff_loopRem,ast_diff_loopCondChange,ast_diff_loopInitChange,ast_diff_mcAdd,ast_diff_mcRem,ast_diff_mcRepl,ast_diff_mcMove,ast_diff_mcParAdd,ast_diff_mcParRem,ast_diff_mcParSwap,ast_diff_mcParValChange,ast_diff_mdAdd,ast_diff_mdRem,ast_diff_mdRen,ast_diff_mdParAdd,ast_diff_mdParRem,ast_diff_mdParTyChange,ast_diff_mdRetTyChange,ast_diff_mdModChange,ast_diff_mdOverride,ast_diff_objInstAdd,ast_diff_objInstRem,ast_diff_objInstMod,ast_diff_exTryCatchAdd,ast_diff_exTryCatchRem,ast_diff_exThrowsAdd,ast_diff_exThrowsRem,ast_diff_retBranchAdd,ast_diff_retRem,ast_diff_retExpChange,ast_diff_varAdd,ast_diff_varRem,ast_diff_varTyChange,ast_diff_varModChange,ast_diff_varReplVar,ast_diff_varReplMc,ast_diff_tyAdd,ast_diff_tyImpInterf,parent_LOC,delta_LOC,parent_CLOC,delta_CLOC,parent_LLOC,delta_LLOC,parent_LDC,delta_LDC,parent_NOS,delta_NOS,parent_TLLOC,delta_TLLOC,parent_NLE,delta_NLE,parent_NOI,delta_NOI,parent_NUMPAR,delta_NUMPAR,parent_LLDC,delta_LLDC,parent_NII,delta_NII,parent_NL,delta_NL,parent_TLOC,delta_TLOC,parent_CLLC,delta_CLLC,parent_TCLOC,delta_TCLOC,parent_DLOC,delta_DLOC,parent_NLM,delta_NLM,parent_NPA,delta_NPA,parent_TNLPM,delta_TNLPM,parent_TNLA,delta_TNLA,parent_NLA,delta_NLA,parent_TNLPA,delta_TNLPA,parent_NM,delta_NM,parent_TNG,delta_TNG,parent_NLPM,delta_NLPM,parent_TNM,delta_TNM,parent_NLS,delta_NLS,parent_NG,delta_NG,parent_TNLG,delta_TNLG,parent_RFC,delta_RFC,parent_NLG,delta_NLG,parent_TNLS,delta_TNLS,parent_TNA,delta_TNA,parent_NLPA,delta_NLPA,parent_NPM,delta_NPM,parent_TNPM,delta_TNPM,parent_TNS,delta_TNS,parent_NA,delta_NA,parent_NS,delta_NS,parent_TNLM,delta_TNLM,parent_TNPA,delta_TNPA,commit insert bug?,ID
4,423,4,412,4,31,1,1,8,0,0,1,0,0,0,0,3,0,0,6,0,0,19,10,0,321,0,0,0,0,0,89,0,0,0,0,0,0,0,0,15,0,0,0,1,129,0,0,54,43,67,0,2,0,74,0,0,0,0,0,0,0,1,0,0,10,0,0,20,88,0,1,133,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,0.0,558.0,0.0,416.0,0.0,224.0,0.0,270.0,0.0,416.0,0.0,3.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,938.0,0.0,0.0,0.0,558.0,0.0,547.0,0.0,31.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,29.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0,1da8ccdbfe2faa3e6801fe44eaf3c336aab48bec_CompareToBuilder.java
2,276,2,258,2,36,2,2,4,0,0,1,0,0,0,0,1,0,0,7,0,0,0,10,0,172,0,0,0,0,0,47,0,0,0,0,10,0,0,0,7,0,0,0,1,65,0,0,69,25,57,0,0,0,24,0,1,0,0,0,0,0,2,0,0,0,0,0,10,31,0,5,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,0.0,651.0,0.0,267.0,0.0,80.0,0.0,133.0,0.0,267.0,0.0,4.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,891.0,0.0,0.0,0.0,651.0,0.0,644.0,0.0,36.0,0.0,0.0,0.0,30.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,30.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0,1da8ccdbfe2faa3e6801fe44eaf3c336aab48bec_HashCodeBuilder.java
1,109,1,122,0,23,1,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,60,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,34,27,40,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,209.0,0.0,104.0,0.0,0.0,0.0,47.0,0.0,149.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,404.0,0.0,0.0,0.0,283.0,0.0,209.0,0.0,16.0,0.0,0.0,0.0,21.0,0.0,16.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,14.0,0.0,23.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,17.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,14.0,0.0,21.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0,1da8ccdbfe2faa3e6801fe44eaf3c336aab48bec_BasicThreadFactory.java
2,68,2,52,2,14,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,6,13,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,154.0,0.0,64.0,0.0,0.0,0.0,23.0,0.0,64.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,170.0,0.0,0.0,0.0,154.0,0.0,154.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,14.0,0.0,14.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,14.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0,1da8ccdbfe2faa3e6801fe44eaf3c336aab48bec_ContextedException.java
2,68,2,52,2,14,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,6,13,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,154.0,0.0,64.0,0.0,0.0,0.0,23.0,0.0,64.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,171.0,0.0,0.0,0.0,154.0,0.0,154.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,14.0,0.0,14.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,14.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0,1da8ccdbfe2faa3e6801fe44eaf3c336aab48bec_ContextedRuntimeException.java
3,708,3,680,3,57,3,3,6,0,0,1,0,0,0,0,7,2,1,49,0,0,73,18,0,545,0,0,0,0,0,133,0,0,0,0,1,0,0,0,61,0,0,0,6,230,1,0,142,53,74,0,0,0,107,4,0,0,0,0,0,0,13,0,0,15,0,0,2,122,0,9,243,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.0,0.0,841.0,0.0,701.0,0.0,240.0,0.0,426.0,0.0,701.0,0.0,4.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1599.0,0.0,0.0,0.0,841.0,0.0,746.0,0.0,57.0,0.0,18.0,0.0,52.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,57.0,0.0,2.0,0.0,52.0,0.0,57.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,57.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,52.0,0.0,52.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,57.0,0.0,18.0,0.0,0,1da8ccdbfe2faa3e6801fe44eaf3c336aab48bec_NumberUtils.java
1,432,1,410,1,30,1,1,2,0,0,3,0,0,0,0,4,1,0,57,0,0,15,10,0,312,0,0,0,0,0,55,0,0,0,2,7,6,0,0,53,0,0,0,3,75,0,0,184,38,58,0,0,0,39,0,0,0,0,0,0,0,5,0,0,2,0,0,0,43,0,4,88,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,0.0,504.0,0.0,412.0,0.0,0.0,0.0,231.0,0.0,412.0,0.0,3.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,955.0,0.0,0.0,0.0,504.0,0.0,473.0,0.0,30.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,14.0,0.0,24.0,0.0,30.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,30.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0,1da8ccdbfe2faa3e6801fe44eaf3c336aab48bec_MethodUtils.java
1,39,1,25,0,5,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,11,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,56.0,0.0,35.0,0.0,0.0,0.0,11.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,56.0,0.0,56.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0,1da8ccdbfe2faa3e6801fe44eaf3c336aab48bec_TypeLiteral.java
1,309,1,277,1,21,1,1,2,0,0,2,0,0,0,0,9,7,4,37,0,0,7,5,0,163,0,0,0,3,0,34,0,0,0,0,1,1,0,0,35,0,0,0,0,55,0,0,126,14,57,0,0,0,26,13,0,0,0,0,0,0,1,0,1,2,0,4,1,21,0,9,56,4,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,179.0,0.0,297.0,0.0,0.0,0.0,174.0,0.0,297.0,0.0,4.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,461.0,0.0,0.0,0.0,179.0,0.0,170.0,0.0,21.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,21.0,0.0,2.0,0.0,12.0,0.0,21.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,21.0,0.0,2.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,4.0,0.0,9.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,0,1da8ccdbfe2faa3e6801fe44eaf3c336aab48bec_ExtendedMessageFormat.java
3,1412,3,1433,3,183,3,3,6,0,0,10,0,0,0,0,29,4,0,96,0,0,53,27,0,1232,0,0,0,1,0,240,0,0,0,8,2,2,0,0,119,0,0,0,0,456,0,0,354,101,232,0,0,0,191,0,0,0,0,0,0,0,0,0,0,25,0,4,14,236,0,37,367,25,17,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024.0,0.0,1494.0,0.0,1400.0,0.0,131.0,0.0,841.0,0.0,1514.0,0.0,6.0,0.0,13.0,0.0,236.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,3189.0,0.0,0.0,0.0,1537.0,0.0,1483.0,0.0,169.0,0.0,0.0,0.0,176.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,169.0,0.0,6.0,0.0,160.0,0.0,189.0,0.0,4.0,0.0,5.0,0.0,6.0,0.0,182.0,0.0,5.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,160.0,0.0,176.0,0.0,4.0,0.0,8.0,0.0,4.0,0.0,189.0,0.0,0.0,0.0,0,1da8ccdbfe2faa3e6801fe44eaf3c336aab48bec_StrBuilder.java
